"","X","ID","LONG","LAT","ages","race","sex","income","Location","Price","Experience","Other","will_attend","target_dist","predicted_prob","Price_real"
"1151",1151,379166,-78.5797584164161,35.696885791185,39.0081472135322,"White","F","50-75k",4,4,3,3,0,0.518293410766377,1.38465608831312e-09,30
"1152",1152,379404,-78.6257090061078,35.7863106148533,45.3408210783784,"Aisian/Other","M","75-100k",4,4,3,4,0,0.444795989215123,2.952961049111e-09,30
"1153",1153,379545,-78.5758784707225,35.7765747229404,42.278010066106,"Black","M",">150k",5,1,1,1,0,0.0903853352120392,0.00268972691814539,15
"1154",1154,379590,-78.7370115860914,35.6768338695985,43.906065259296,"Hispanic","F","100-150k",5,1,1,2,0,0.249156166125562,0.00209225685453224,15
"1155",1155,379602,-78.5928346666603,35.7682229699778,48.0266258077901,"Black","F","25-50k",5,1,1,3,0,0.100165099598119,0.0120808012845891,15
"1156",1156,380514,-78.6518404476508,35.6757067470878,38.6668154889014,"White","F","75-100k",5,1,1,4,0,0.205748542029783,0.0358091135059984,15
"1157",1157,381004,-78.4992228877017,35.7727702930139,43.7134822244643,"White","M","25-50k",5,1,2,1,0,0.121505179748539,0.0343271993295091,15
"1158",1158,381092,-78.5524896229875,35.7482455531374,29.3917277864978,"Aisian/Other","F","75-100k",5,1,2,2,0,0.121016381898634,0.114216700977561,15
"1159",1159,383233,-78.6580017495501,35.9450838526982,33.8861371707767,"Black","M",">150k",5,1,2,3,0,0.113272855164728,0.16511331026728,15
"1160",1160,383476,-78.6615292864208,35.7475549116043,44.5525084218272,"White","M","75-100k",5,1,2,4,0,0.146887999660698,0.215441027169317,15
"1161",1161,383976,-78.6022869215877,35.7755617459842,34.9544103385885,"White","M","100-150k",5,1,3,1,0,0.0951085818825794,0.0407738450953915,15
"1162",1162,384064,-78.6424402797664,35.7341126647094,48.1280783831304,"White","F","75-100k",5,1,3,2,0,0.148543765809549,0.0185593756485147,15
"1163",1163,384092,-78.5237627697756,35.7114053892831,32.7098951520406,"White","M","75-100k",5,1,3,3,0,0.164085284175802,0.198203941476731,15
"1164",1164,384392,-78.7822053811038,35.682245564376,42.6358084492435,"White","M","50-75k",5,1,3,4,0,0.276853604075397,0.124942458958209,15
"1165",1165,384886,-78.6797226566765,35.8490891494897,41.8569084097113,"Black","F","25-50k",5,2,1,1,0,0.105269647230088,0.00451747052503025,20
"1166",1166,385329,-78.6085017195737,35.9105927520608,52.0878486532373,"White","M","25-50k",5,2,1,2,0,0.0544188777354918,0.00357555487808972,20
"1167",1167,385547,-78.8001224725647,35.7971909204817,39.6742721558498,"White","F","50-75k",5,2,1,3,0,0.234749066409862,0.0126289544662071,20
"1168",1168,386567,-78.5332927429791,35.7949136350736,33.9101049924705,"White","M","75-100k",5,2,1,4,0,0.0837434533954171,0.0896570324244544,20
"1169",1169,386934,-78.734517677406,35.7106118569107,51.4427546616325,"White","F","25-50k",5,2,2,1,0,0.222662569666315,0.0115592502748566,20
"1170",1170,387013,-78.6413990860764,35.7201542899004,50.0844989499296,"Black","F","50-75k",5,2,2,2,0,0.160721630478749,0.0177103056633194,20
"1171",1171,387250,-78.6418660178884,35.871873292234,32.8805188237238,"White","F","50-75k",5,2,2,3,0,0.0660679651777786,0.259848146845789,20
"1172",1172,388288,-78.6004927905127,35.6700253152394,32.8273702234111,"White","M","50-75k",5,2,2,4,1,0.198454271649403,0.359021868835095,20
"1173",1173,388852,-78.5640506253276,35.7496654325403,30.1456554420053,"Aisian/Other","F","25-50k",5,2,3,1,0,0.117899742982682,0.0724505393423113,20
"1174",1174,388981,-78.6522651017996,35.8263846445906,41.3964318678637,"Black","M","100-150k",5,2,3,2,0,0.0864038405047552,0.0344435674002229,20
"1175",1175,389290,-78.5878608412999,35.6886495782947,40.244961432525,"Black","F","75-100k",5,2,3,3,0,0.178705727714676,0.10035161585176,20
"1176",1176,389341,-78.5414923099491,35.732264193535,42.7495066826304,"Black","F","<25k",5,2,3,4,0,0.139041109103324,0.102207253040786,20
"1177",1177,390101,-78.5908600503642,35.7023751675424,37.4156955415595,"White","F","75-100k",5,3,1,1,0,0.165256023233153,0.00273486358136523,25
"1178",1178,391332,-78.6921216868032,35.569465525496,37.6065438172327,"White","F","<25k",5,3,1,2,0,0.319361271120233,0.00108121193516618,25
"1179",1179,391700,-78.5829830212135,35.793361085131,44.3600261290088,"Hispanic","F",">150k",5,3,1,3,0,0.0739312421846738,0.00545609462089453,25
"1180",1180,392953,-78.6447337915606,35.7721737473875,46.3326977485227,"White","F","75-100k",5,3,1,4,0,0.117095602102282,0.0150588735896987,25
"1181",1181,393000,-78.6811556729154,35.8646596028105,40.4633594560028,"White","M","50-75k",5,3,2,1,0,0.105199827234126,0.0225509912395146,25
"1182",1182,393163,-78.4976066716944,35.7204549068194,58.8556957330891,"White","M","50-75k",5,3,2,2,0,0.166151369736185,0.00543603924111203,25
"1183",1183,393419,-78.7047357401105,35.6935099004877,40.8695281387243,"White","M","25-50k",5,3,2,3,0,0.216015555277272,0.0783799010432149,25
"1184",1184,394195,-78.6331242897119,35.8015407277923,52.3640038530384,"White","M","<25k",5,3,2,4,0,0.0868621709104911,0.0480540020880791,25
"1185",1185,394361,-78.6437511286271,35.6978949578704,43.5855237533135,"White","F",">150k",5,3,3,1,0,0.182142193915677,0.00593505578996265,25
"1186",1186,394711,-78.6862779913109,35.8712109028125,46.3718417954467,"White","F","50-75k",5,3,3,2,0,0.110378876905678,0.0127077345560476,25
"1187",1187,395104,-78.740150792965,35.7126286152155,33.2879515498296,"White","F","75-100k",5,3,3,3,0,0.225321763821587,0.0876856977975413,25
"1188",1188,395110,-78.6086268220587,35.7333327523796,34.0133110364398,"White","M","50-75k",5,3,3,4,0,0.137557228107034,0.215636053700632,25
"1189",1189,395263,-78.7514737108061,35.6936766926057,51.2089149328513,"White","M","<25k",5,4,1,1,0,0.246626835862563,0.000247935765416295,30
"1190",1190,395500,-78.6774361629796,35.8239732868269,44.9918363892852,"White","F","75-100k",5,4,1,2,0,0.110186240541387,0.00160830116937727,30
"1191",1191,395512,-78.6795276000899,35.7279850591904,40.2941942472077,"Aisian/Other","F","25-50k",5,4,1,3,0,0.17330877809046,0.00695763281132012,30
"1192",1192,395709,-78.6776413714555,35.7950324075894,46.3052639506526,"White","M","<25k",5,4,1,4,0,0.124532765465374,0.00566604607102511,30
"1193",1193,395721,-78.6927049823464,35.8491654405568,54.7354813881588,"White","F","50-75k",5,4,2,1,0,0.118072581070205,0.00388587960578962,30
"1194",1194,395733,-78.5870890654133,35.7074880778949,28.3741254331081,"White","F","25-50k",5,4,2,2,0,0.159858321826299,0.0495983002892008,30
"1195",1195,396034,-78.791930982644,35.8023729000214,56.6490183676122,"White","M","75-100k",5,4,2,3,0,0.225401615982653,0.0131174308598191,30
"1196",1196,396586,-78.5867189112589,35.8020275772499,39.0198127633033,"White","M","25-50k",5,4,2,4,1,0.065814301351616,0.197388814431285,30
"1197",1197,396925,-78.6204017893298,35.8187090597275,36.0977253823223,"White","M","100-150k",5,4,3,1,0,0.0655847525104954,0.0162297559657498,30
"1198",1198,396941,-78.6656654977299,35.5768525392918,43.0257991111025,"White","M","100-150k",5,4,3,2,0,0.303653829041599,0.00551000844644622,30
"1199",1199,397030,-78.6228438690971,35.8047735625158,48.9131747220442,"White","F",">150k",5,4,3,3,0,0.0778670758856916,0.0163541984441046,30
"1200",1200,397132,-78.721551833266,35.8358134246784,61.099218681029,"Black","M","75-100k",5,4,3,4,0,0.148865632877517,0.0199857057031629,30
"1201",1201,397140,-78.6703831175868,35.7751584685155,50.633224835128,"White","M","50-75k",1,1,1,1,0,0.238910880714618,0.00495160118019879,15
"1202",1202,397537,-78.6063477389708,35.6886867656368,43.4517839626951,"White","M","50-75k",1,1,1,2,0,0.340098107098112,0.00869940794763698,15
"1203",1203,397697,-78.5953217920034,35.8208195717674,45.7482463074623,"White","F",">150k",1,1,1,3,0,0.291908764599476,0.0157307087909239,15
"1204",1204,397762,-78.598731412509,35.7693436832698,41.0333235798488,"Black","M","100-150k",1,1,1,4,0,0.305596300252361,0.0682483576011116,15
"1205",1205,397974,-78.6111846050116,35.8411784403206,43.9385358851499,"White","M","50-75k",1,1,2,1,0,0.271955598563126,0.0631092157132086,15
"1206",1206,398282,-78.5467964799094,35.7124620586,44.320266103488,"White","M","25-50k",1,1,2,2,0,0.377394250147199,0.0711304122132034,15
"1207",1207,398467,-78.6033128520276,35.8208122777857,43.6482208645037,"Aisian/Other","M","100-150k",1,1,2,3,0,0.284175586953547,0.199485792318368,15
"1208",1208,398776,-78.6795529694527,35.7166283040965,41.2423885711133,"White","F","75-100k",1,1,2,4,1,0.265686310997974,0.457755752987065,15
"1209",1209,398875,-78.6504101138287,35.7463963474099,36.0504663931435,"White","F","25-50k",1,1,3,1,0,0.270905972863935,0.0992157586373885,15
"1210",1210,399106,-78.8212684098508,35.8871263252239,34.0443913141334,"White","F","100-150k",1,1,3,2,0,0.0571787086126288,0.201197034350972,15
"1211",1211,399256,-78.6632172849761,35.6906819923949,49.8988910649642,"Black","F","75-100k",1,1,3,3,0,0.295257040428118,0.115258688152688,15
"1212",1212,399353,-78.6400336017365,35.7874263263013,39.3163073167733,"White","M","75-100k",1,1,3,4,1,0.260509646026637,0.472953261011752,15
"1213",1213,400311,-78.5106949489128,35.997638754036,28.0151882683655,"White","M","75-100k",1,2,1,1,1,0.382005898334735,0.0226135905120175,20
"1214",1214,400589,-78.4459893767155,36.0239044384156,35.5935260569734,"White","F","25-50k",1,2,1,2,0,0.451491812380756,0.0125677769818029,20
"1215",1215,400990,-78.4950654746632,35.943703986853,39.8044989079419,"White","F","75-100k",1,2,1,3,0,0.386387302247333,0.0325390925422397,20
"1216",1216,401203,-78.5110252356008,35.9742384909082,41.3570032595669,"White","F","75-100k",1,2,1,4,0,0.375955945919439,0.0630732857613896,20
"1217",1217,401811,-78.531324636084,35.9570538927473,29.5190941022242,"White","F","50-75k",1,2,2,1,0,0.352645638179498,0.132464624430738,20
"1218",1218,402791,-78.5070518339125,35.9916720624036,45.7999592098183,"White","M","<25k",1,2,2,2,0,0.383936938400526,0.0296545655179053,20
"1219",1219,402819,-78.4780443192292,35.991630977995,38.9540338787455,"Hispanic","M","25-50k",1,2,2,3,0,0.412030368667464,0.264735194212939,20
"1220",1220,402935,-78.5106768110801,35.9806016000539,34.1975823121982,"Black","M","75-100k",1,2,2,4,0,0.377718648641272,0.546725285910598,20
"1221",1221,402999,-78.5444817959961,35.957655764727,34.0758969314233,"Black","F","75-100k",1,2,3,1,0,0.339828497824024,0.0866090568196544,20
"1222",1222,403100,-78.5558405284134,35.963844308954,52.0653326381098,"White","F","75-100k",1,2,3,2,0,0.329953940422346,0.028839478159176,20
"1223",1223,403940,-78.4854259801854,35.9745417848987,59.6332068962686,"White","F","50-75k",1,2,3,3,0,0.401051988853366,0.0350781305087223,20
"1224",1224,404024,-78.4976173514769,35.9563299284709,43.9218730670857,"White","F","75-100k",1,2,3,4,0,0.385723790744384,0.260929001019642,20
"1225",1225,404492,-78.5415571815429,35.9551923334823,41.6236495082494,"White","F","<25k",1,3,1,1,0,0.342245166824536,0.00208620218889261,25
"1226",1226,405392,-78.5529702233938,35.9424826659853,33.550459669524,"White","M","100-150k",1,3,1,2,0,0.328882317872412,0.00992608283113438,25
"1227",1227,405424,-78.4939528409354,35.973639897748,49.3789285906491,"Hispanic","F","100-150k",1,3,1,3,0,0.392520474732693,0.00613436438723986,25
"1228",1228,405624,-78.5102083540374,36.0248437834051,51.2943899640697,"White","M","100-150k",1,3,1,4,0,0.390784114481441,0.0131082446891847,25
"1229",1229,405789,-78.5368601323851,36.0172762932692,41.5903381158544,"Black","M","50-75k",1,3,2,1,0,0.36314589609206,0.0333289736352602,25
"1230",1230,405793,-78.524180543904,35.9302191642489,38.026395637173,"White","F","25-50k",1,3,2,2,0,0.3558863328256,0.0659448641117495,25
"1231",1231,405851,-78.5531672291055,35.9296942689042,36.5180769298109,"Black","M","75-100k",1,3,2,3,0,0.327012258245089,0.233022769094984,25
"1232",1232,405972,-78.4794506984818,35.941114639769,37.076908732917,"White","M","100-150k",1,3,2,4,1,0.40155541525424,0.267505484162306,25
"1233",1233,406424,-78.511223700362,35.9715844824438,30.9189350754054,"Black","M","100-150k",1,3,3,1,0,0.375198306952374,0.0497021521015291,25
"1234",1234,406677,-78.5307985691321,35.9731845397615,42.1488833567853,"White","F","75-100k",1,3,3,2,0,0.356435479735632,0.0339772702500291,25
"1235",1235,406870,-78.5178103292416,35.9369523293831,32.8530604054361,"White","F","25-50k",1,3,3,3,0,0.362973532563209,0.214920330630261,25
"1236",1236,406990,-78.5437395546985,35.974335731117,45.0775220778124,"White","F","75-100k",1,3,3,4,0,0.344107129627614,0.172860236777894,25
"1237",1237,407061,-78.5239618023352,35.9916129372842,46.7639959635079,"White","M","50-75k",1,4,1,1,0,0.367603089778248,0.00169785287169284,30
"1238",1238,407866,-78.5490935787118,35.9786392807427,31.9896760789553,"White","M","75-100k",1,4,1,2,0,0.339963370882306,0.00982839429318603,30
"1239",1239,407888,-78.4776159470853,35.9897122475802,46.9299423403766,"White","M","100-150k",1,4,1,3,0,0.411992361075847,0.00538783712989676,30
"1240",1240,407904,-78.5210311210507,36.0421643106866,35.7342475389715,"White","M","25-50k",1,4,1,4,0,0.386946836816718,0.0471006600659534,30
"1241",1241,408798,-78.4534844948589,35.9652834064884,51.7416545276218,"White","M","50-75k",1,4,2,1,0,0.43073016627152,0.0077267973612896,30
"1242",1242,408803,-78.4705519903621,35.9975482037531,39.8856895557071,"White","M","50-75k",1,4,2,2,0,0.420738525632419,0.0290130636885278,30
"1243",1243,409962,-78.4964312070015,35.9739915666736,48.9751676732287,"White","M","75-100k",1,4,2,3,0,0.390167841332522,0.0542995021104008,30
"1244",1244,410020,-78.5726377508111,35.9825886864822,59.4424293105111,"White","F","50-75k",1,4,2,4,0,0.31831836552088,0.0499538717210923,30
"1245",1245,410671,-78.5420210944463,35.9356515811003,46.6271948586321,"Hispanic","M","<25k",1,4,3,1,0,0.338786704166728,0.00709868837721431,30
"1246",1246,411126,-78.5284715332069,35.9827692930294,36.4835484292849,"White","M","75-100k",1,4,3,2,0,0.3609632302175,0.04084512818735,30
"1247",1247,411346,-78.5042641154696,35.9917553910162,45.185039822841,"White","F","50-75k",1,4,3,3,0,0.386653197272411,0.0463124678340476,30
"1248",1248,411598,-78.5299289625162,35.9570956020926,36.0967652803322,"White","F","50-75k",1,4,3,4,0,0.354025820447922,0.204092224048276,30
"1249",1249,411902,-78.5068415187538,35.966001666563,33.3686089815409,"Black","M","50-75k",2,1,1,1,1,0.429496229782894,0.0149188918256325,15
"1250",1250,412351,-78.5241371220703,35.9654197690345,32.0665904661175,"White","M","50-75k",2,1,1,2,0,0.41442163378226,0.0238068354798099,15
"1251",1251,412450,-78.5155313485767,35.9944909735624,45.133315204014,"White","F","100-150k",2,1,1,3,0,0.437561239119031,0.0177669941013851,15
"1252",1252,413370,-78.5326471897245,35.9977274324823,51.2758014800168,"White","F","100-150k",2,1,1,4,0,0.425481578157687,0.0241706043796873,15
"1253",1253,413988,-78.4795199623389,35.966125342565,34.4360551973212,"White","M","75-100k",2,1,2,1,0,0.453247453497788,0.109989239518474,15
"1254",1254,414035,-78.490895756029,35.9530694723851,43.2908600468962,"White","F","75-100k",2,1,2,2,0,0.437006583468973,0.0693942594329932,15
"1255",1255,414537,-78.4986748552319,35.9852432409327,45.5817801337045,"White","F","25-50k",2,1,2,3,0,0.446527884634969,0.178431068460387,15
"1256",1256,414681,-78.4708530216536,36.0357064831285,45.7302711878194,"White","F","75-100k",2,1,2,4,0,0.497809745108055,0.263817260444454,15
"1257",1257,414936,-78.4799976347763,35.9343243067985,33.3289409067312,"Aisian/Other","M","<25k",2,1,3,1,0,0.438273326149835,0.0525270786834653,15
"1258",1258,415578,-78.5031633699071,36.0292844465561,34.7302071604818,"White","M","75-100k",2,1,3,2,0,0.467984191098725,0.108783997868471,15
"1259",1259,415811,-78.5044963900665,35.9728302550075,39.3157150763548,"White","M","<25k",2,1,3,3,0,0.435029658496055,0.133327779244961,15
"1260",1260,415842,-78.4972148470201,36.0158233911762,37.0547499764022,"Black","F","75-100k",2,1,3,4,1,0.464802041527412,0.392882216772455,15
"1261",1261,416386,-78.5084200470225,36.0238256110971,37.1724701970862,"White","F","75-100k",2,2,1,1,0,0.460497973156766,0.00979418059791484,20
"1262",1262,416595,-78.474070972012,36.0181607593431,50.8584383154178,"Aisian/Other","F","25-50k",2,2,1,2,0,0.48514909282986,0.00432865599212796,20
"1263",1263,416653,-78.525941561673,35.9592127600312,36.539408520775,"Black","M","100-150k",2,2,1,3,0,0.409630651823378,0.0456114029155174,20
"1264",1264,416748,-78.5200442891125,35.963264611819,45.3561789318455,"White","M","50-75k",2,2,1,4,0,0.416774969148878,0.0556274879454034,20
"1265",1265,416771,-78.5048539339886,36.042758676862,42.8236537248863,"White","M",">150k",2,2,2,1,0,0.474931518741109,0.0322485513767937,20
"1266",1266,417137,-78.4930612889077,35.9401520491569,44.982773964132,"White","F","75-100k",2,2,2,2,0,0.429111334045915,0.0635482126799599,20
"1267",1267,417359,-78.47968765151,36.015717589695,39.3697055230855,"Black","F","75-100k",2,2,2,3,1,0.479129410225114,0.232310478955608,20
"1268",1268,418207,-78.5019711388011,36.0394651532736,40.4755138590508,"White","F","75-100k",2,2,2,4,0,0.475147735534038,0.380783389517153,20
"1269",1269,418393,-78.5218121903587,35.9222584721699,25.6056598691754,"White","M","50-75k",2,2,3,1,0,0.395388968601093,0.18337842575008,20
"1270",1270,418520,-78.5457285211487,36.0058210819629,44.7527005603746,"White","F","50-75k",2,2,3,2,0,0.419954250144189,0.0472417086140891,20
"1271",1271,418607,-78.5242340495825,35.9522663225498,41.9566598544664,"White","F","75-100k",2,2,3,3,0,0.407535568414108,0.1952765362904,20
"1272",1272,418972,-78.5109211976454,35.9656603033916,39.7805171468309,"Black","F","50-75k",2,2,3,4,0,0.425819967747275,0.349357049289811,20
"1273",1273,419138,-78.4732455270322,35.9589455033965,37.4481384092648,"White","F","75-100k",2,3,1,1,0,0.45534726874874,0.00552524880351236,25
"1274",1274,419571,-78.5024277091235,35.937335260734,41.5193250476106,"Black","F","75-100k",2,3,1,2,0,0.419486264632162,0.0060867425685187,25
"1275",1275,419734,-78.5042759744683,35.9450233084891,33.580456138291,"Black","M","100-150k",2,3,1,3,0,0.421412451715127,0.0321461020944821,25
"1276",1276,420907,-78.5406392525257,36.0305043204975,59.8150715017974,"Black","F","75-100k",2,3,1,4,0,0.439510890797253,0.00887556618159131,25
"1277",1277,421155,-78.4913205311127,35.9830925118875,51.6806674015155,"White","F","100-150k",2,3,2,1,0,0.451626118484462,0.0108151328424718,25
"1278",1278,421173,-78.4898395169715,35.9997179115836,45.8249375819067,"White","M","50-75k",2,3,2,2,0,0.461798689435919,0.0314963883360186,25
"1279",1279,421194,-78.4729321472237,35.9567211283814,44.9827107863731,"White","F","<25k",2,3,2,3,0,0.454590409678277,0.0547940857083044,25
